"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-21","5.82",,"0.03","0.0","0.0","42","46","40","  180","  170","12.1","14.1","    1",,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-22","11.18",,"0.01","0.0","0.0","45","51","39","  290","  300","31.1","42.9","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-23","6.49",,"0.00","0.0","0.0","41","48","32","  170","  170","16.1","19.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-24","9.84",,"1.30","0.0","0.0","49","62","42","  250","  250","25.1","36.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-25","12.97",,"0.18","0.0","0.0","43","57","24","  320","  330","25.1","34.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-26","8.95",,"0.00","0.0","0.0","28","37","23","  260","  250","16.1","23.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-27","5.82",,"0.00","0.0","0.0","33","43","26","  180","  170","14.1","18.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-28","9.17",,"0.00","0.0","0.0","41","52","35","  330","  340","21.0","25.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-29","11.18",,"0.00","0.0","0.0","41","43","32","  330","  330","28.0","36.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-30","10.51",,"0.00","0.0","0.0","37","46","31","  200","  200","21.9","30.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2020-12-31","11.41",,"0.00","0.0","0.0","48","55","41","  200","  170","21.0","30.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-01","8.50",,"0.81","0.0","0.0","39","41","36","  110","  100","19.9","23.9","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-02","7.61",,"0.00","0.0","0.0","43","58","37","  330","  330","19.9","27.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-03","7.38",,"0.28","0.0","0.0","42","44","37","  340","  340","14.1","18.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-04","5.59",,"0.00","0.0","0.0","40","47","34","   20","   20","13.0","14.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-05","6.49",,"0.03","0.0","0.0","42","43","39","  320","  310","15.0","19.9","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-06","12.97",,"0.00","0.0","0.0","41","44","37","  330","  330","23.9","33.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-07","10.51",,"0.00","0.0","0.0","40","48","33","  320","  330","21.9","32.0",,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-08","8.50",,"0.00","0.0","0.0","37","39","33","  340","   30","16.1","19.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-09","15.21",,"0.00","0.0","0.0","37","48","32","  350","  350","25.1","34.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-10","6.93",,"0.00","0.0","0.0","41","50","34","  320","  330","16.1","23.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-11","3.36",,"0.00","0.0","0.0","37","44","29","  170","  190","8.9","13.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-12","3.36",,"0.00","0.0","0.0","38","49","29","  330","  320","10.1","15.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-13","3.13",,"0.00","0.0","0.0","39","51","28","  180","  180","10.1","12.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-14","2.01",,"0.00","0.0","0.0","42","56","31","  330","  340","16.1","21.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-15","6.93",,"0.17","0.0","0.0","43","53","33","  110","   90","18.1","27.1","    1",,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-16","9.62",,"0.00","0.0","0.0","44","49","34","  260","  250","21.0","31.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-17","9.40",,"0.00","0.0","0.0","40","49","33","  240","  200","18.1","25.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-18","8.50",,"0.00","0.0","0.0","41","48","34","  280","  280","23.0","31.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-19","8.05",,"0.00","0.0","0.0","41","53","33","  250","  290","21.9","32.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-20","10.96",,"0.00","0.0","0.0","40","46","31","  290","  320","29.1","49.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-21","6.93",,"0.00","0.0","0.0","38","55","27","  250","  270","17.0","28.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-22","10.51",,"0.00","0.0","0.0","42","52","33","  320","  310","21.9","31.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-23","15.88",,"0.00","0.0","0.0","36","39","26","  340","  330","28.0","36.9",,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-24","6.26",,"0.00","0.0","0.0","30","38","25","  320","  330","16.1","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-25","6.49",,"0.18","0.3","0.0","37","39","32","   50","   50","13.0","15.0","    1",,,,,"    1",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-26","4.47",,"0.07","0.0","0.0","34","38","32","   50","   50","13.0","15.0","    1",,,,,"    1",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-27","9.84",,"0.00","0.0","0.0","39","45","36","   10","  330","21.0","30.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-28","20.58",,"0.00","0.0","0.0","35","37","27","  330","  340","32.0","44.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-29","16.33",,"0.00","0.0","0.0","29","33","24","  350","  340","30.0","42.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-30","6.71",,"0.00","0.0","0.0","31","40","24","  320","  280","15.0","21.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-01-31","8.95",,"0.39","2.3","0.0","32","34","30","   30","   20","19.9","25.1","    1","    1",,"    1",,"    1",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-01","15.66",,"0.14","0.2","2.0","31","34","29","  340","  320","23.0","35.1","    1",,,"    1",,"    1",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-02","16.78",,"0.04","0.7","2.0","34","37","32","  330","  330","30.0","45.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-03","15.21",,"0.00","0.0","1.2","36","43","32","  320","  300","25.1","42.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-04","7.16",,"0.00","0.0","0.0","38","50","31","  310","  320","17.0","25.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-05","11.86",,"0.07","0.0","0.0","45","57","36","  330","  310","23.0","32.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-06","7.61",,"0.00","0.0","0.0","42","53","33","  250","  250","21.0","28.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-07","9.40",,"0.49","0.3","0.0","40","44","28","  330","  290","21.0","31.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-08","8.05",,"0.00","0.0","0.0","31","39","25","   20","   10","18.1","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-09","6.71",,"0.00","0.0","0.0","37","51","31","  360","  350","17.0","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-10","6.04",,"0.23","0.6","0.0","38","44","34","  360","  360","13.0","17.0","    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-11","9.40",,"0.14","0.1","0.0","35","36","32","   40","   40","15.0","18.1","    1",,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-12","8.28",,"0.00","0.0","0.0","31","32","29","   40","   30","16.1","19.9",,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-13","10.51",,"0.45","0.2","0.0","31","31","29","  360","   10","16.1","19.9","    1",,,"    1",,"    1",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-14","8.05",,"0.00","0.0","0.0","32","38","29","  360","  360","14.1","16.1","    1",,,,,"    1","    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-15","7.16",,"0.52","0.0","0.0","38","42","35","  360","   10","16.1","21.0","    1",,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-16","9.17",,"0.45","0.0","0.0","39","45","29","  310","  320","25.9","36.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-17","8.05",,"0.00","0.0","0.0","31","38","26","  330","  330","21.9","29.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-18","10.51",,"0.46","0.6","0.0","30","32","27","   10","   10","18.1","21.0","    1",,,"    1",,"    1","    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-19","12.30",,"0.04","0.1","0.0","33","40","30","  330","  320","21.9","29.1","    1",,,,,"    1",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-20","14.09",,"0.00","0.0","0.0","31","34","27","  290","  300","25.1","38.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-21","7.61",,"0.00","0.0","0.0","31","39","25","  170","  330","15.0","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-22","9.62",,"0.41","0.0","0.0","34","41","32","  170","  170","21.0","25.9","    1",,,"    1",,"    1",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-23","9.40",,"0.00","0.0","0.0","41","60","30","  290","  290","29.1","44.1","    1","    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-24","8.50",,"0.00","0.0","0.0","46","60","32","  170","  170","19.9","27.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-25","10.29",,"0.00","0.0","0.0","52","59","40","  330","  320","31.1","42.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-26","7.38",,"0.19","0.0","0.0","45","51","38","  190","  180","21.0","30.0","    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-27","5.82",,"0.19","0.0","0.0","42","54","38","  260","  260","14.1","19.9","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-02-28","3.36",,"0.84","0.0","0.0","46","48","44","  100","  130","12.1","18.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-01","9.84",,"0.29","0.0","0.0","47","52","40","  290","  320","25.1","38.9","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-02","11.18",,"0.00","0.0","0.0","39","46","31","  330","  350","21.9","34.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-03","7.16",,"0.00","0.0","0.0","43","60","30","  280","  290","19.9","25.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-04","14.76",,"0.00","0.0","0.0","48","56","34","  340","  310","29.1","38.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-05","13.87",,"0.00","0.0","0.0","36","44","28","  320","  320","25.1","35.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-06","9.62",,"0.00","0.0","0.0","39","49","29","  320","  310","23.9","32.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-07","7.83",,"0.00","0.0","0.0","38","48","28","  320","  320","21.0","28.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-08","5.14",,"0.00","0.0","0.0","41","55","29","  320","  300","16.1","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-09","6.49",,"0.00","0.0","0.0","51","72","37","  250","  250","15.0","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-10","6.26",,"0.00","0.0","0.0","56","73","44","  140","  130","14.1","17.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-11","10.96",,"0.00","0.0","0.0","62","79","52","  190","  190","23.0","32.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-12","7.16",,"0.00","0.0","0.0","63","71","53","  310","  300","19.9","31.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-13","10.29",,"0.00","0.0","0.0","56","60","46","  330","  310","23.9","33.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-14","16.33",,"0.00","0.0","0.0","54","66","44","  320","  330","35.1","55.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-15","9.62",,"0.00","0.0","0.0","43","48","32","  330","  320","23.0","33.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-16","8.72",,"0.00","0.0","0.0","42","46","40","  160","  170","15.0","19.9","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-17","4.92",,"0.00","0.0","0.0","45","50","42","  140","  130","8.9","12.1","    1",,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-18","8.28",,"0.37","0.0","0.0","50","54","47","   20","   10","23.9","32.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-19","17.45",,"0.00","0.0","0.0","47","51","40","   10","   20","29.1","36.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-20","5.37",,"0.00","0.0","0.0","44","59","32","   20","   30","15.0","19.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-21","4.47",,"0.00","0.0","0.0","49","64","36","   90","  100","13.0","16.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-22","5.37",,"0.00","0.0","0.0","52","66","37","  110","   70","12.1","15.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-23","8.05",,"0.00","0.0","0.0","56","69","45","  110","  100","15.0","21.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-24","5.14",,"1.69","0.0","0.0","57","60","54","  100","   90","12.1","14.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-25","4.70",,"0.00","0.0","0.0","59","66","55","  170","  170","12.1","12.1","    1","    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-26","16.33",,"0.00","0.0","0.0","70","84","58","  230","  230","32.0","55.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-27","8.95",,"0.00","0.0","0.0","62","71","51","  180","  170","18.1","25.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-28","14.09",,"0.53","0.0","0.0","61","74","50","  310","  320","32.0","52.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-29","12.53",,"0.00","0.0","0.0","52","61","44","  290","  310","30.0","52.1",,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-30","9.17",,"0.00","0.0","0.0","56","69","45","  180","  180","19.9","25.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-03-31","9.17",,"0.92","0.0","0.0","61","66","51","  330","  330","29.1","42.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-01","17.67",,"0.19","0.0","0.0","49","53","34","  330","  330","32.0","44.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-02","17.45",,"0.00","0.0","0.0","38","47","31","  330","  330","28.0","38.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-03","7.38",,"0.00","0.0","0.0","44","57","33","  330","  330","15.0","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-04","9.62",,"0.00","0.0","0.0","56","72","44","  330","  300","21.9","31.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-05","5.59",,"0.00","0.0","0.0","61","73","46","  350","  310","17.0","25.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-06","4.25",,"0.00","0.0","0.0","64","78","54","  330","  310","15.0","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-07","4.70",,"0.00","0.0","0.0","65","83","53","   50","  110","13.0","17.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-08","8.95",,"0.00","0.0","0.0","64","72","53","  160","  160","18.1","23.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-09","7.16",,"0.61","0.0","0.0","57","62","53","   60","  120","14.1","19.0","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-10","6.04",,"0.03","0.0","0.0","61","74","55","   90","  110","14.1","18.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-11","8.72",,"0.11","0.0","0.0","69","79","61","  230","  230","23.9","31.1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-12","9.17",,"0.08","0.0","0.0","60","64","50","   70","   60","15.0","19.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-13","5.82",,"0.00","0.0","0.0","56","68","50","  350","  360","15.0","19.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-14","6.71",,"0.30","0.0","0.0","57","63","51","  180","  170","12.1","16.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-15","10.96",,"0.00","0.0","0.0","59","66","48","  310","  290","25.9","40.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-16","11.63",,"0.00","0.0","0.0","52","62","43","  290","  310","29.1","38.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-17","6.93",,"0.00","0.0","0.0","53","62","42","  330","  320","16.1","21.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-18","6.71",,"0.00","0.0","0.0","56","68","47","   30","   20","14.1","21.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-19","6.26",,"0.01","0.0","0.0","57","62","50","  190","  180","13.0","16.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-20","11.41",,"0.00","0.0","0.0","60","76","47","  170","  180","23.0","31.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-21","17.90",,"0.00","0.0","0.0","60","69","40","  320","  320","33.1","52.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-22","11.18",,"0.00","0.0","0.0","44","54","36","  280","  270","25.9","40.0",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-23","7.83",,"0.00","0.0","0.0","51","65","38","  260","  240","18.1","29.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-24","6.49",,"0.60","0.0","0.0","55","65","42","  210","  220","25.1","31.1","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-25","11.41",,"0.26","0.0","0.0","56","68","51","  320","  300","25.1","36.0","    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-26","10.74",,"0.00","0.0","0.0","57","69","46","  330","  330","21.9","29.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-27","8.05",,"0.00","0.0","0.0","64","84","50","  200","  190","18.1","27.1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-28","9.17",,"0.00","0.0","0.0","72","88","62","  170","  210","17.0","23.9",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-29","10.07",,"0.01","0.0","0.0","75","86","67","  320","  320","29.1","40.0",,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2021-04-30","20.80",,"0.00","0.0","0.0","69","73","51","  310","  300","40.9","62.0",,,,,,,"    1",
